
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444426770901 ;CE ;HORIZONTE ;PLANALTO DA GALILÉIA ;RUA ADAUTO FARIAS, N. 400, CS B ;76.050,00;117.000,00;35.00;Casa, 63.15 de área total, 63.15 de área privativa, 125.39 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426770901
 8444425740146 ;CE ;HORIZONTE ;CARNAUBAL ;RUA NORUEGA, N. 105-B ;86.814,59;128.500,00;32.45;Casa, 0.00 de área total, 60.70 de área privativa, 115.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425740146
 8787711186344 ;CE ;HORIZONTE ;ALTO DA ESTRELA ;RUA JOAO SAMPAIO, N. 562, TERRENO 04 ;93.830,76;136.124,71;31.08;Casa, 0.00 de área total, 62.37 de área privativa, 170.03 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711186344
 8444426302266 ;CE ;HORIZONTE ;CARNAUBAL ;RUA NORUEGA, N. 185B, LT 65 ;89.609,00;130.000,00;31.07;Casa, 0.00 de área total, 60.70 de área privativa, 115.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426302266
 8444427438749 ;CE ;HORIZONTE ;RESIDENCIAL DOURADO ;RUA CROACIA, N. 0, 101  D ;105.462,90;153.000,00;31.07;Casa, 0.00 de área total, 60.70 de área privativa, 1155.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427438749
 8444426057245 ;CE ;HORIZONTE ;CAJUEIRO DA MALHADA ;RUA LUIZ NOGUEIRA LOPES, N. 307, LT 08B QD 05 ;92.366,20;134.000,00;31.07;Casa, 79.66 de área total, 79.66 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426057245
 8444425477305 ;CE ;HORIZONTE ;CARNAUBAL ;RUA NORUEGA, N. 45, CS B ;72.537,60;105.000,00;30.92;Casa, 0.00 de área total, 60.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425477305
 8444417631449 ;CE ;HORIZONTE ;PLANALTO HORIZONTE ;RUA ADALTO FARIAS, N. 303, CS B ;98.000,00;140.000,00;30.00;Casa, 0.00 de área total, 76.17 de área privativa, 396.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417631449
 8444417303689 ;CE ;HORIZONTE ;ALTO DA ESTRELA ;RUA ROMAO RAMALHO DA SILVA, N. 800, CS A ;119.000,00;170.000,00;30.00;Casa, 0.00 de área total, 83.17 de área privativa, 275.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417303689
 8787709731420 ;CE ;HORIZONTE ;ZUMBI ;RUA JOSE FRANCISCO DE SOUSA  ESQUINA C  RUA JOAO G, N. 894, CS 43 ;86.149,94;114.000,00;24.43;Casa, 0.00 de área total, 49.11 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709731420
 8444425743374 ;CE ;HORIZONTE ;CARNAUBAL ;RUA NORUEGA, N. 114A, Apto 312, LT 49 ;131.085,08;156.000,00;15.98;Casa, 0.00 de área total, 60.70 de área privativa, 121.40 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425743374
 8444419682717 ;CE ;HORIZONTE ;DIADEMA ;RUA MARCELINO DOMINGOS DE SOUSA, N. 191, LT 16 ;115.916,92;130.000,00;10.84;Casa, 0.00 de área total, 63.16 de área privativa, 172.45 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419682717
 8787702509691 ;CE ;HORIZONTE ;ALTO DA ESTRELA ;RUA SDO 01, N. 179A, LT 15 CS A ;106.838,45;119.000,00;10.22;Casa, 0.00 de área total, 56.50 de área privativa, 220.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702509691
 8444427835942 ;CE ;HORIZONTE ;BAIRRO CARNAUBAL ;RUA GRECIA, N. 55B, . ;129.199,54;143.000,00;9.66;Casa, 0.00 de área total, 60.70 de área privativa, 122.48 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427835942
 8444427891397 ;CE ;HORIZONTE ;CARNAUBAL ;RUA GRECIA, N. 36F, . ;144.492,02;151.000,00;4.31;Casa, 0.00 de área total, 60.70 de área privativa, 327.88 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427891397
 10189033 ;CE ;HORIZONTE ;DOURADO ;RUA M, N. 00, QD 13, LT 05 AO 12 e 33 AO 40 ;178.000,00;178.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 4032.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10189033
 10189480 ;CE ;HORIZONTE ;CENTRO DIST. DOURADO ;RUA G, N. 00, QD 12, LTS 1, 2 E 3 ;89.000,00;89.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 1218.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10189480
 8444425171010 ;CE ;HORIZONTE ;PLANALTO DA GALILÉIA ;R ADAUTO FARIAS, N. 315, CS B ;167.389,00;167.389,00;0.00;Casa, 0.00 de área total, 76.17 de área privativa, 198.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425171010
 8444425579710 ;CE ;HORIZONTE ;CARNAUBAL ;RUA NORUEGA, N. 84B, . ;130.000,00;130.000,00;0.00;Casa, 0.00 de área total, 60.70 de área privativa, 231.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425579710
 8444426116012 ;CE ;HORIZONTE ;CARNAUBAL ;RUA NORUEGA, N. 165, A ;130.000,00;130.000,00;0.00;Casa, 0.00 de área total, 60.70 de área privativa, 115.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426116012
 8444426306881 ;CE ;HORIZONTE ;CARNAUBAL ;RUA NORUEGA, N. 195B, LT 66 ;140.000,00;140.000,00;0.00;Casa, 0.00 de área total, 60.70 de área privativa, 115.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426306881
 8444427971188 ;CE ;HORIZONTE ;ALTO ALEGRE ;RUA JOSE NERIS DA SILVA, N. 2911 A, LT 08 ;169.000,00;169.000,00;0.00;Casa, 0.00 de área total, 72.99 de área privativa, 891.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427971188
 8091900012576 ;CE ;HORIZONTE ;CENTRO ;RUA SEM DEN OFICIAL( 208) ATUAL FRANCISCA GURGEL, N. 41, LT 28 ;116.000,00;116.000,00;0.00;Casa, 0.00 de área total, 52.00 de área privativa, 120.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8091900012576
 8444426257694 ;CE ;HORIZONTE ;CENTRO ;RUA NORUEGA, N. 184, B ;160.000,00;160.000,00;0.00;Casa, 0.00 de área total, 60.70 de área privativa, 115.50 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426257694
 8444410291570 ;CE ;HORIZONTE ;CATOLE ;RUA JOAO SEVERO DA SILVA, N. 274, LT 03 ;183.000,00;183.000,00;0.00;Casa, 0.00 de área total, 104.70 de área privativa, 357.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410291570
 8444403841314 ;CE ;HORIZONTE ;DIADEMA ;RUA JOSE ALCI PINHEIRO MENDES, N. 567, LT 06 ;176.000,00;176.000,00;0.00;Casa, 0.00 de área total, 99.10 de área privativa, 240.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403841314
 8444405901489 ;CE ;HORIZONTE ;DIADEMA ;RUA ZULEIDE BEZERRA DE CARVALHO, N. 861, CASA B ;160.400,00;160.400,00;0.00;Casa, 0.00 de área total, 78.87 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405901489
 8444412143381 ;CE ;HORIZONTE ;DIADEMA ;RUA JOSE INACIO DE SOUSA, N. 209B, CASA B ;155.000,00;155.000,00;0.00;Casa, 0.00 de área total, 72.98 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412143381
 8444414357060 ;CE ;HORIZONTE ;DIADEMA ;RUA JOAO DOMINGOS DA SILVA, N. 105, . ;120.000,00;120.000,00;0.00;Casa, 0.00 de área total, 75.02 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414357060
 8555527115404 ;CE ;HORIZONTE ;DIADEMA ;RUA NEUZA SENA DE JESUS ABREU, N. 69, LT 06 A ;102.000,00;102.000,00;0.00;Casa, 0.00 de área total, 69.03 de área privativa, 173.60 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555527115404
 8444403397589 ;CE ;HORIZONTE ;VERTENTE ;RUA SDO 01  ATUAL RUA ALEMANHA, N. 184B, . ;135.000,00;135.000,00;0.00;Casa, 0.00 de área total, 53.14 de área privativa, 282.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403397589
 8444404731342 ;CE ;HORIZONTE ;VERTENTE ;RUA  SDO, N. 233, CASA B ;96.000,00;96.000,00;0.00;Casa, 0.00 de área total, 53.14 de área privativa, 141.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404731342
 8444405284927 ;CE ;HORIZONTE ;VERTENTE ;RUA SDO 01, N. 53, CS A ;129.000,00;129.000,00;0.00;Casa, 0.00 de área total, 53.14 de área privativa, 282.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405284927
 8444405810564 ;CE ;HORIZONTE ;VERTENTE ;RUA SDO 01, N. 28, CS A ;125.000,00;125.000,00;0.00;Casa, 0.00 de área total, 53.14 de área privativa, 282.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405810564
 8444406437654 ;CE ;HORIZONTE ;VERTENTE ;RUA ESPANHA, N. SN, CS 101B ;130.000,00;130.000,00;0.00;Casa, 0.00 de área total, 53.14 de área privativa, 264.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406437654
 8444412973457 ;CE ;HORIZONTE ;VERTENTE ;TRAVESSA SALVINA MACHADO DE ALMEIDA, N. 33, LT 06  B ;138.000,00;138.000,00;0.00;Casa, 0.00 de área total, 53.11 de área privativa, 213.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412973457
 8444416302603 ;CE ;HORIZONTE ;VERTENTE ;TRAVESSA  EUROPA, N. 9, . ;148.000,00;148.000,00;0.00;Casa, 0.00 de área total, 62.08 de área privativa, 136.35 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416302603
 8444416878874 ;CE ;HORIZONTE ;VERTENTE ;RUA SDO TRAVESSA EUROPA, N. 31A, . ;125.000,00;125.000,00;0.00;Casa, 0.00 de área total, 58.02 de área privativa, 227.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416878874
 8444419398709 ;CE ;HORIZONTE ;VERTENTE ;R SALVINA MACAHDOI DE ALMEIDA, N. 608, CS B ;130.000,00;130.000,00;0.00;Casa, 0.00 de área total, 64.49 de área privativa, 150.65 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419398709
 8444429296127 ;CE ;HORIZONTE ;VERTENTE ;RUA  ROMENIA, N. 35, CS 35 E ;170.000,00;170.000,00;0.00;Casa, 0.00 de área total, 66.15 de área privativa, 116.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444429296127
 8444414086431 ;CE ;HORIZONTE ;LAGOINHA ;RUA NEO VENENCIO, N. 45, . ;175.000,00;175.000,00;0.00;Casa, 0.00 de área total, 82.01 de área privativa, 396.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414086431
 8444427075409 ;CE ;HORIZONTE ;CARNAUBAL ;RUA CROACIA, N. 96G, LT 04 QD 02 ;135.852,67;135.000,00;0.00;Casa, 0.00 de área total, 60.70 de área privativa, 115.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427075409
 8444426813694 ;CE ;HORIZONTE ;CARNAUBAL ;RUA CROACIA, N. SN, CS 46E ;141.357,15;140.000,00;0.00;Casa, 0.00 de área total, 60.70 de área privativa, 115.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426813694
 8444429171545 ;CE ;HORIZONTE ;VERTENTE ;RUA ROMENIA, N. SN, LT 05 QD 02 CS 82A ;162.687,51;160.000,00;0.00;Casa, 0.00 de área total, 66.15 de área privativa, 932.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444429171545
 8444408820552 ;CE ;HORIZONTE ;DIADEMA ;AVENIDA MIGUEL SKEFF, N. 1652, . ;171.930,46;169.000,00;0.00;Casa, 0.00 de área total, 108.91 de área privativa, 210.96 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408820552
 8555527788964 ;CE ;HORIZONTE ;DIADEMA ;RUA  DAILSA MATIAS DE LIMA, N. 166, LOTE 57A ;122.897,46;120.000,00;0.00;Casa, 0.00 de área total, 69.03 de área privativa, 173.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555527788964
 8555525686501 ;CE ;HORIZONTE ;VERTENTE ;RUA SDO 01, N. 40, CS B ;84.127,42;82.000,00;0.00;Casa, 0.00 de área total, 53.14 de área privativa, 141.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525686501
 8444403463530 ;CE ;HORIZONTE ;VERTENTE ;RUA SDO 01, N. 244, CS B ;86.347,05;84.000,00;0.00;Casa, 0.00 de área total, 53.14 de área privativa, 141.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403463530
 8444426008058 ;CE ;HORIZONTE ;LAGOINHA ;R MARIA EUFRASIO DO NASCIMENTO, N. 187C, CS ;187.737,47;182.000,00;0.00;Casa, 0.00 de área total, 89.00 de área privativa, 210.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426008058
 8787706744466 ;CE ;HORIZONTE ;DIADEMA ;RUA MARIA FRANCISCA DE JESUS, N. 185, CASA B ;118.867,49;115.000,00;0.00;Casa, 0.00 de área total, 55.61 de área privativa, 283.67 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706744466
 8444418327662 ;CE ;HORIZONTE ;ALTO DA ESTRELA ;RUA ROMAO RAMALHO DA SILVA, N. 800, CS GEM B ;149.873,42;145.000,00;0.00;Casa, 0.00 de área total, 83.17 de área privativa, 275.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418327662
 8444426497040 ;CE ;HORIZONTE ;CARNAUBAL ;RUA NORUEGA, N. 205A, LT 67 ;124.112,79;120.000,00;0.00;Casa, 0.00 de área total, 60.70 de área privativa, 115.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426497040
 8444428781404 ;CE ;HORIZONTE ;MAL COZINHADO ;RUA ATHENA, N. 60, CS D LT09 QD04 ;172.666,66;162.500,00;0.00;Casa, 0.00 de área total, 76.07 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428781404
 8444425693598 ;CE ;HORIZONTE ;CARNAUBAL ;RUA NORUEGA, N. 75, CS B ;138.398,80;129.000,00;0.00;Casa, 0.00 de área total, 60.70 de área privativa, 231.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425693598
 8444425961460 ;CE ;HORIZONTE ;CARNAUBAL ;R NORUEGA, N. 125A, CS ;137.000,57;127.000,00;0.00;Casa, 0.00 de área total, 60.70 de área privativa, 115.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425961460
 8444423351959 ;CE ;HORIZONTE ;BUENOS AIRES ;RUA CARMINHA NOGUEIRA, N. 117, . ;148.510,45;135.000,00;0.00;Casa, 0.00 de área total, 75.80 de área privativa, 157.50 de área do terreno,  2 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423351959
 8444419740687 ;CE ;HORIZONTE ;CAJUEIRO DA MALHADA ;RUA VINTE DE NOVEMBRO, N. 10, CS ;176.125,00;160.000,00;0.00;Casa, 0.00 de área total, 93.49 de área privativa, 149.75 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419740687
 8444422838218 ;CE ;HORIZONTE ;CATOLE ;RUA JOAO PEREIRA DE NORONHA, N. 80, CS A LT 18 QD 01 ;139.872,39;127.000,00;0.00;Casa, 0.00 de área total, 72.30 de área privativa, 270.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422838218
 8444428256210 ;CE ;HORIZONTE ;CARNAUBAL ;RUA GRECIA, N. 55F, . ;129.294,63;117.000,00;0.00;Casa, 0.00 de área total, 60.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428256210
 8444427717486 ;CE ;HORIZONTE ;CARNAUBAL ;AVENIDA PEDRO FELICIO DE OLIVEIRA, N. 5860B, . ;135.725,54;121.000,00;0.00;Casa, 0.00 de área total, 58.42 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427717486
 8444428460993 ;CE ;HORIZONTE ;CARNAUBAL ;R GRECIA, N. 55 D, CS ;152.898,81;135.000,00;0.00;Casa, 0.00 de área total, 60.70 de área privativa, 494.25 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428460993
